comment,author,date,num_likes
"넘 재밌다 ㅋㅋㅋㅋㅋㅋㅋㅋ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>",@junper6456,2024-01-28T12:05:41Z,0
오우,@marieayano,2024-01-28T12:05:12Z,0
이거 보면서 생각한 것: 그래... 성별이 변하지 않아 다행이다...,@Dear_lian,2024-01-28T12:04:55Z,0
뭐야 이거 장기컨텐츠야??<br>+변신장면 너무 웃긴데 고퀄이라 멋진😂,@user-jc3bb5wp5c,2024-01-28T12:04:42Z,0
13분 만에 마법소녀한다 하는 잠뜰님ㅋㅋ,@user-wt8xp1cu1j,2024-01-28T12:03:30Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃다가 배아퍼 ㅠㅠㅋㅋㅋㅋㅋㅋㅋ오늘도 잘보고갑니다,@mikhaila6378,2024-01-28T12:01:29Z,1
"아니 변신은 다 마법소녀, 소년인데 능력은 개 구려<br>ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ",@user-qh6fv9vx5w,2024-01-28T12:00:44Z,0
(다음화를 기다리며),@user-ee8ve1qb9j,2024-01-28T12:00:15Z,0
너무 재미있었어요!,@user-ub2mx5ck4q,2024-01-28T11:58:20Z,0
<del>ㅋㅋㅋㅋ</del>,@user-xv4hn5ps4p,2024-01-28T11:57:02Z,0
❤,@user-zp8ze2rt9p,2024-01-28T11:54:02Z,0
와 꿀잼,@potnk,2024-01-28T11:52:55Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=555"">9:15</a> ㅋㅋㅋㅋ당황하게 만들려고 옷갈아입는 중이라 했는데 뻔뻔하게계약하자라며 오히려 요&#39;개&#39;에 당해버린ㅋㅋㅋ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>",@eron_7,2024-01-28T11:50:38Z,0
혹시뜰님 멤버신청 받나요? 😅,@user-bx5ud8ri8q,2024-01-28T11:50:02Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 덕개 요정도 으아악 할때 너무 웃기고.ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 변신하는거보고 밥먹다 뿜었어욭ㅌㅌㅋㅋㅋㅋㅋㅋㅋㅎㅋㅎㅎ,@hanyoung830,2024-01-28T11:47:51Z,38
어디서 본 비슷한 맥락...<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>저거 마법소녀 이세돌 웹툰 비슷한ㄷ,@user-sz2gy4ij4j,2024-01-28T11:42:27Z,0
와 매일 보는데 다 웃기네 ㅋㅋㅋ,@user-hu5hr1mx9h,2024-01-28T11:42:23Z,0
저런 변신하는 씬 같은 애니메이션은 어떻게 만드나요 되게 잘 만드시네 ㅋㅋㅋㅋ,@user-xl7ql5ho2r,2024-01-28T11:41:18Z,8
<del>꿀잼</del>,@user-ji9jo6pv2s,2024-01-28T11:40:07Z,0
잠뜰 티비에는 좀비때가 나온다 언제나와!,@eonsookang6456,2024-01-28T11:40:03Z,0
마법소녀가않이고 물리소녀않임?,@user-nr4rl4bx5b,2024-01-28T11:39:01Z,0
라더님 복장 바뀐거 수이웃 같기도 하궁..<br>글구 변신 하는거 쓸데없이이 고퀄인겈ㅋ<br>룡님 덕개님 스킨 넘 귀엽구  <br>오늘 영상도 재밌게봤습니당! <br>항상 재밌는 영상 올려주셔서 감사해여!💗,@user-nz7bw4hf9j,2024-01-28T11:37:58Z,3
소개 추천🐳:원소의 마법(원)소녀 잠뜰!<br>🦈:만화(애니)의 마법 (덕)소년 라더!,@TV-ju5rq,2024-01-28T11:37:15Z,1
현타올것같앸ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Umbrella1804,2024-01-28T11:36:41Z,0
원소녀라고 마지막에 진짜 원소가 되어버리다뇨😂,@user-jv2ky5ys5t,2024-01-28T11:35:59Z,0
이거 장편인가?? 장편이면 좋겠다,@eeeeeeezzzzzzzzz,2024-01-28T11:35:02Z,1
"오늘도 출첵 완료 <a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>재밌게 잘 보겠습니다 !",@user-dd8eq7bs3x,2024-01-28T11:34:26Z,0
덕개님 너무 귀여워요&gt;-&lt;,@user-jd7on2rv4o,2024-01-28T11:32:05Z,0
본격 잠뜰현타 챌린지,@geumbungeo_,2024-01-28T11:30:12Z,0
평범한 꿈뜰이었던 내가 n년차 꿈뜰이로 데뷔?!🌟,@Chaeyeon_kk,2024-01-28T11:28:48Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=559"">9:19</a> 개약하게 생겼다",@foxbox1004,2024-01-28T11:28:45Z,1
라더님 변신할때 수상한 이웃집 아니에요?,@eonsookang6456,2024-01-28T11:28:32Z,0
소녀가.. 아닌데...왜 소녀인가요?? 마법 원소인갑숑?,@user-hh7se5fj1r,2024-01-28T11:28:13Z,0
마법☆소녀를 동경해서!<br>이 애니 재밌습니다!,@animetakagi,2024-01-28T11:27:16Z,1
와 <del>쩐다</del>,@user-rm2me8mf3t,2024-01-28T11:27:12Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=558"">9:18</a> 덕개님 너무 귀여우심 ㅋㅋㅋ 나한테 오면 바로 계약 할 귀여움임 &gt;&lt;",@user-dn9lb6zo1c,2024-01-28T11:25:54Z,3
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1336"">22:16</a><br>와..ㅋㅋㅋㅋㅋㅋ 이젠 살다 살다가 마크로 마법 소녀까지 구현하시다니..ㅋㅋㅋㅋㅋㅋ 아 진짜 너무 웃긴데 심지어 고퀄이라ㅋㅋㅋㅋㅋ 역시 뭐든지 완벽하게 해내시는 잠뜰tv 존경합니다!!ㅋㅋㅋ👍",@user-cq4cw6be8x,2024-01-28T11:25:07Z,1
호 대학 그 원생 호구 대학 원생,@YT-su8kx,2024-01-28T11:23:39Z,0
"와 완전 정신 나갈 것 같아요!!!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>",@user-jc8cl7zc3d,2024-01-28T11:21:55Z,0
이거 시리즈야?,@user-nl3ki8nr1z,2024-01-28T11:19:21Z,0
"댓글이랑 제목, 썸네일이 딱 내가 좋아하는 과다",@user-nf1zd5yj7g,2024-01-28T11:17:56Z,0
오늘 컨셉 왜이래,@seolabak4398,2024-01-28T11:16:52Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋ,@seolabak4398,2024-01-28T11:21:22Z,0
2편 기대 하겠습니다^^,@3mi.photo32,2024-01-28T11:16:05Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@liketv6928,2024-01-28T11:14:56Z,0
제목이 들어오라고 이끌었다..,@jjinppang_9716,2024-01-28T11:13:32Z,0
제가 짱뜰티비에서 마법소녀물을 심지어 생일에 보게 될 줄은 상상도 하지 못 했는데요...?<br>영상 보는 내내 소리지르면서 엄청 웃었습니다 ㅋㅋ,@chel__.,2024-01-28T11:10:40Z,6
왠지 라더님 그 변신 캐릭터 하나코 같음,@user-fz5mg3me2h,2024-01-28T11:09:32Z,0
잠뜰님이 변신하는거는 비장해보였는데..<br>옷에 변함이..없어요ㅋㅋㅋ<br>라더님 2차 옷이 변할때..수이웃에 언데드같았어요♡♡,@Heptagram_LOVE,2024-01-28T11:05:47Z,0
"아니 마법소녀 미쳤나고,,ㅋㅋㅋㄱㄲㅋㅋ 골때리네 진짜ㅠㅜㅋㅋㅋㅋㄱㅋ",@user-ff0.16,2024-01-28T11:04:27Z,1
오늘 덕개님 텐션 미쵸따..😊,@user-nk7xz3pg5i,2024-01-28T11:03:57Z,2
드디어 잠뜰tv가 올라왔타….,@user-wb6kj9tn2z,2024-01-28T11:03:24Z,1
<del>오늘은</del> 찐 ㄹㅈㄷ.. 매일 ㄹㅈㄷ 찍으시는 뜰님!♡,@0922-Si_eun,2024-01-28T11:02:47Z,0
변신장면 너무 고퀄 ㅋ큐큐큐ㅠ큨ㅋㅋㅋㅋ큐ㅠ,@user-rg2de1ns8b,2024-01-28T11:02:14Z,0
덕개님 너무 귀여우시잖아요 ㅜ,@user-ce4zr7lf8t,2024-01-28T11:01:56Z,0
"평범한 학생이던 내가 꿈뜰이로 데뷔?!☆ <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><br><br>당황하시는 뜰님과 그 주위에 룡님 덕님 너무 귀여워요ㅠㅠㅋㅋㅋㅋㅋ",@deer_antlers15,2024-01-28T11:00:27Z,0
진짜 미쳐버리겠네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ내가 잠뜰TV에서 마법소녀을 다 보고,@Boba_s10,2024-01-28T11:00:02Z,0
공식에서 마법소녀물 뜰림을 주시다니......<br><br><br><br>맛있네요❤..(겁나 감사합니다),@user-nt3rn1ox4d,2024-01-28T10:58:27Z,0
sleep down,@foxbox1004,2024-01-28T10:57:18Z,1
와 잠뜰님 대학원생 된 기념으로 냉장고에 코끼리 넣어주세요(?),@gaesolliii,2024-01-28T10:56:20Z,0
다음화가 너무 기대된다,@user-gn7kd7vn6l,2024-01-28T10:55:34Z,0
"아 대학원생,,, 대학원생 부럽다,, 아,,, 석사다,,,아,,,박사다,,, 아,, 실험할때 불나면안되는데",@maparasol,2024-01-28T10:55:10Z,0
(썸네일)라는 내용의 에니 추천좀,@Sky-trip.,2024-01-28T10:52:55Z,1
아닠ㅋㅋㅋ변신잌ㅋㅋㅋㅋ,@user-dg3vb8go8g,2024-01-28T10:51:44Z,0
나중에 산소 능력 있으면 불로 태우는 것도 가능하지 않을까… 수소 능력도 얻으면 물도 쏠수 있지 않을까…,@user-im2qd4if3x,2024-01-28T10:51:28Z,0
"ㅜㅋㅋㅋㅋ 오늘 스킨 넘 귀여워요 ㅠㅋㅋㅋㅋ 마법원소녀 ㅠㅋㅋㅋㅋㅋ 마법소년 ㅠㅋㅋㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2091"">34:51</a> 물리형 마법소녀 ㅠㅋㅋㅋㅋㅋㅋㅋ",@user-yy1bb4nr1y,2024-01-28T10:50:10Z,1
덕개님 요새 다양한 컨셉으로 연기하시는 거 너무 좋음 진짜,@user-ke5tf7ro2f,2024-01-28T10:48:49Z,0
오늘도 재밌는 영상 감사합니다!!,@Someoneissay,2024-01-28T10:47:44Z,0
변신 장면지리누,@pigangel7543,2024-01-28T10:45:48Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1949"">32:29</a>초에 라더님 그 수상한 이웃집에 나오는 언데드 라더님 같다:)",@user-sn5kx3hu4u,2024-01-28T10:45:17Z,153
그 언데드 맞아요!!,@user-wd8xc4bs1r,2024-01-28T16:59:10Z,8
근까요ㅠㅠ 설마 수상한 이웃집++?! ㅋㅋ 기대해볼게요 ㅋㅋ,@user-uj7je7wv4r,2024-01-31T10:45:02Z,3
ㅋㅋ 아 긍까여,@user-dn8gs9zh2n,2024-02-05T02:56:32Z,1
"현재까지 등장한 마법(1화 기준)<br><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1433"">23:53</a> He: 하늘을 날 수 있다.<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2000"">33:20</a> N: 몸이 팽창해진다.<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1915"">31:55</a> Fe: 지팡이가 철 처럼 단단해진다.<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2404"">40:04</a> Au: 아주 미세한 금가루가 나온다, 다만 부작용으로 자기의 몸이 금으로 변한다.",@user-kp8hb9cm3r,2024-01-28T10:45:08Z,7
변신장면 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-sr8my4og2b,2024-01-28T10:45:03Z,0
현실 섞인 마법소녀~~,@SELINA_celeste,2024-01-28T10:44:20Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=72"">1:12</a><br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=265"">4:25</a>",@user-st3zu9ik5e,2024-01-28T10:43:44Z,2
요괴워치 같네,@user-wswgmda,2024-01-28T10:43:27Z,1
잠뜰님 대학원생 연기 너무 잘하셔서 진짠줄 알았어요,@user-br6co8zt4q,2024-01-28T10:43:02Z,40
아무리 봐도 기획자님 웹소설 좀 보신 것 같아...,@eeeThree3,2024-01-28T10:41:27Z,1
왕,@user-ke8oo1uc9b,2024-01-28T10:40:29Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1343"">22:23</a> 애니메이션 보는 줄 알았네요 모든지 다 잘하는 갓뜰티비..",@user-te6bo9dj1n,2024-01-28T10:39:46Z,22
요즘 이런부류 영상 자주 올라와서 해피합니다(^-^)/,@haben527,2024-01-28T10:38:53Z,0
잠뜰님 다름편빨리주세요 현시증난단말이에요,@user-sn7ux3hd3y,2024-01-28T10:38:03Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=374"">6:14</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=642"">10:42</a> 덕개님의 귀여움 뽀인뜨",@user-pm4em7jx9e,2024-01-28T10:37:31Z,2
아 변신 장면 골때리네 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@slkana7760,2024-01-28T10:36:56Z,4
이영상이 좋아요가 1만개가 넘으면 2편 만들어 주시나요?,@Korearrrrrrr,2024-01-28T10:36:21Z,0
마법 원소녀라니..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 심박하네용❤,@aaaaaaaaa___oi,2024-01-28T10:35:29Z,0
변신하는거 래전드넼ㅋㅋㅋㅋㅋ,@user-ku4kc6jt6c,2024-01-28T10:35:27Z,0
"<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>",@mita5,2024-01-28T10:33:14Z,0
장기콘텐츠들아 사랑해<br>물론 단기도사랑해,@user-mk9cd8uy4x,2024-01-28T10:29:49Z,1
이것도 씨리즈로 계속이어질거같다❤,@user-yk4zn8wx5p,2024-01-28T10:28:08Z,0
❤❤❤❤❤❤❤❤❤,@user-uk9ke2ll4k,2024-01-28T10:28:04Z,0
Pu(플루토늄)쓰면 좋겠다,@user-ln2ui3pt3q,2024-01-28T10:27:55Z,2
랃님그킨 수이웃..?,@Dusosowsdk1004,2024-01-28T10:27:43Z,0
꿀잼,@user-tx3tq7ju3z,2024-01-28T10:27:24Z,1
3시간만에왔어요,@youjinlee6857,2024-01-28T10:26:23Z,0
제목이 잘못된거 같아요 같이 있을 수 없는 2 단어가 같이 있는데요? 대학?원 생이? 평?범?,@SoSo-wp5qz,2024-01-28T10:25:19Z,0
"수이웃 에서 본거 같은 언데드 <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1955"">32:35</a>",@Aaron-fj8hk,2024-01-28T10:23:46Z,0
잠뜰님 은하수 잡화점 마법사되기 전 인가요?,@soonddingyong2571,2024-01-28T10:23:38Z,0
아닛! 잠뜰님이 마법소녀가..? 예쁘시니깐 가능!,@Yannyan_08,2024-01-28T10:23:11Z,0
변신 하는 씬이 엉청 고퀄이네요😂😂,@user-yt4stcwcs5c,2024-01-28T10:21:29Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1955"">32:35</a> 수이웃 언데드 같은데?ㅋㅋㅋ",@user-tx1os5ye3d,2024-01-28T10:18:51Z,1
너무 고퀄이라서 웃음 밖에 안나오는 영상,@ha_tecoffe,2024-01-28T10:18:46Z,0
ㅡㅡㅡㅡㅡㅡㅡㅡ스포 방지선ㅡㅡㅡㅡㅡㅡ,@leno_cat,2024-01-28T10:18:42Z,0
너무스킨이귀엽고멋저요❤,@user-vy9lc5iq8c,2024-01-28T10:18:31Z,0
다음편은 스킨과 스킬들이 더 좋아지면 좋겠어요 넘 기대된당❤,@user-ho7zy1tm6i,2024-01-28T10:18:09Z,1
아 근데 진짜 이과답게 원소의 지팡이라닠ㅋ 진짜 웃곀ㅋ,@user-dreamground000,2024-01-28T10:14:47Z,1
<i>_재밌습니당_</i>,@user-hi8ql7cf7o,2024-01-28T10:12:57Z,0
"언데드 라더 눈물 박박,,ㅠㅜ",@user-ff0.16,2024-01-28T10:12:36Z,3
와 공식에서 주는 마법소녀라니😆🙃,@3un_dee,2024-01-28T10:12:28Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1952"">32:32</a> 언데드 랃님",@user-ez6dk5fu1f,2024-01-28T10:12:06Z,0
첫 멘트부터 빵 터녔네요ㅋㅋㅋㅋ &#39;대학원생... 그냥 사람이다.&#39;ㅋㅋㅋㅋ 대학원생이ㅋ 사람이래ㅋㅋㅋㅋ<br>ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,@jiwonpark4987,2024-01-28T10:11:14Z,80
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아개웃김 아니사실안웃김.,@user-th9cr9jo4k,2024-01-28T14:53:19Z,4
ㅋㅋㅋㅋㅋ...,@user-tg6xg4qt7v,2024-01-28T10:11:10Z,0
이게 내가원하던거야!,@sulgechan._,2024-01-28T10:10:59Z,0
ㅋㅋ,@user-jq9bz9nq4r,2024-01-28T10:09:45Z,0
대학생은 영상 제목 보자마자 울면서 웃습니다 ㅋㅋㅋ 😂,@jellyfish792,2024-01-28T10:08:21Z,2
아니 덕님 룡님한테 저런 역할 맡기면 폭주한다고요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@araara82691,2024-01-28T10:07:52Z,12
변신 씬 고퀄인게 개웃기네 잘 보고 갑니다 ㅠㅠ ㅋㄹㅋㄹㄹㅋㅅㅋㅎㅋㄹㅋㅎㅋ,@nswer_j,2024-01-28T10:06:28Z,0
잠뜰님은 원래 마법소녀아닌가요?,@user-wq9xk1iu9i,2024-01-28T10:05:00Z,0
설마 시리즈물?기대햐도 되는거죠?<br>마지막에 노트 나오면 완전 시리즈인데<br>저 기대해도 괜찮은거죠?<br>두근두근두근두군,@76scorpius,2024-01-28T10:04:29Z,0
또다른 시리즈의 시작인가요!?!!!,@gomtori208,2024-01-28T10:03:23Z,0
헉 혹시 이거.. 시리즈물인가요?!,@TheKbw1232,2024-01-28T10:03:11Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1338"">22:18</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1646"">27:26</a> 변신ㅌㅎㅋㅎ큐ㅠㅠ미쳣냐곸ㅎㅋㅎㅋ대박이다 진짜 마법소녀네<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1820"">30:20</a> 등장 멘트...?<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1948"">32:28</a> 바뀌고 대사치는거 뭔가 느낌있다<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2415"">40:15</a> 어...?<br><a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=2515"">41:55</a> 내 저럴줄 알았다",@wgh0823,2024-01-28T10:02:18Z,111
와!변신 장면이 정말 고퀄리티네요!,@user-ib6qm3gh3p,2024-01-28T10:01:44Z,0
변신잌ㅋㅋㅋㅋㅋ,@user-tt5no6ri5t,2024-01-28T09:57:51Z,0
아니ㅋㅋ 엔젤릭버스터냐고ㅋㅋㅋ,@tv-qs8vp,2024-01-28T09:57:09Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ대학원생의 생활..,@huoori_1201,2024-01-28T09:55:29Z,0
"왜 이걸 보는 나의 손발이 오그라드는거지 <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1665"">27:45</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1348"">22:28</a>",@v-seo3521,2024-01-28T09:53:41Z,0
다음화 있나????😢😢,@LucineDay,2024-01-28T09:53:11Z,0
지금까지 봤던 영상들 중에서 가장 충격먹은 영상 Top 1,@solyang_dan,2024-01-28T09:52:43Z,1
혹시 마지막은 네더라이트?,@user-wd9xx2mf3v,2024-01-28T09:51:00Z,1
좀 늦었네요❤❤ 항상 재미있는 영상 만들어 주셔서 감사해요❤❤,@user-kj1vx9qn8j,2024-01-28T09:50:26Z,0
라티아오 먹고 보는중?ㅋㅋ😂😂,@user-xe6pb9hs6q,2024-01-28T09:49:41Z,0
대학원생과 마법소녀의 공통점:<br>둘 다 이 세계에 살아 있을 수 없다,@user-fo7vs6ui1h,2024-01-28T09:49:22Z,4
하긴 대학원생이면 인?간이 아니니까... 사기 계약 정도는......?,@byeolha218,2024-01-28T09:49:16Z,0
잠뜰 님 능력이 과학과 최첨단에 가까운 능력이라면 레이저 능력도 있나?,@user-cm9hl9sk2q,2024-01-28T09:48:59Z,0
"뭐지 이 라노벨, 웹툰, 웹소설 제목같은 영상 제목은? 클릭할 수 밖에 없잖아!",@hyune_05,2024-01-28T09:47:49Z,0
대학원에서 탈출이란 환상에 가깝다,@user-fu2zn3pv2f,2024-01-28T09:47:33Z,0
입원중에도 보는맛❤,@user-dq3mr5dp2m,2024-01-28T09:47:27Z,0
마법소녀 어울리시네요!,@user-xc8iv2yb9x,2024-01-28T09:47:18Z,0
스포주의<br><br><br><br>원소마법을 쓰니깐 방사성 원소 마법쓰면..ㄷㄷ,@user-zz9of3it2z,2024-01-28T09:47:16Z,1
이것도 마지막에 책  보니깐 이것도 장거리 컨텐츠가 아닌가 싶다,@user-og9dw1et9x,2024-01-28T09:47:04Z,2
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1341"">22:21</a> 변신하는 부분 너무 고퀄 아니냐구요 ㅋㅋㅋㅋ <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>",@Jiro-hr7vd,2024-01-28T09:46:27Z,0
아 또니 진짜ㅋㅋㅋㅋㅋ,@user-yg9nz2tf5y,2024-01-28T09:46:10Z,1
ㅋㅋㅋㅋ,@user-kc2bi8tn9g,2024-01-28T09:45:50Z,0
변신장면 진짜 고퀄이네요 ㅋㅋㅋ 오늘도 영상 잘 보고 갑니다!!!:3 !!!,@lohan12,2024-01-28T09:45:14Z,0
<del>------------스포방지선---------------</del>,@tv-yg3dv,2024-01-28T09:44:05Z,0
난 이떼 자고 있었군 열이38도여도 뜰님 채널은 봐도돼!!,@TV-xl3mc,2024-01-28T09:41:03Z,0
언데드..어디서 많이본 캐릭터..? 나 눈물 광광...,@user-kn3ff5xc4o,2024-01-28T09:39:51Z,8
시리즈인가? 시리즈였음 좋겠다.,@TV-sw5yy,2024-01-28T09:38:40Z,1
제발 2편......!!!! 이익실현 하시려다가 결국 마지막에 원자번호 79번이 되신...... 뜰님ㅎㅎ,@Mo_m0ng,2024-01-28T09:38:24Z,2
옷이 너무 허접해... 진짜 요정은 자기만 고퀄 남은 대충,@user-so2of6ih6m,2024-01-28T09:38:04Z,1
마법중년,@user-fn5qq8zo8t,2024-01-28T09:38:01Z,1
우리누나이름이현아인데😢😢😢😢😢,@user-sb7kn3zy2n,2024-01-28T09:37:33Z,0
2시간전❤❤❤❤❤,@user-ku8ny9il9k,2024-01-28T09:37:01Z,0
사랑해요,@user-tq6dv7sq6k,2024-01-28T09:36:47Z,0
사랑합니다 배가고픈 저에게 밥을주시다니 잘먹겠습니다🙇‍♀️,@user-sb3kg7yv2c,2024-01-28T09:35:35Z,1
점뜰님 진짜 오랜만에 본당 ㅎㅎ 나 어릴때 많이 봤눈뎅,@user-yt8cb1fi7f,2024-01-28T09:35:11Z,0
재밌지만 꼴받는 영상이 아닐 수 없습니다..................,@user-ko1fv2nh4w,2024-01-28T09:32:28Z,0
오 새로운 시리즈?,@king-lm6dy,2024-01-28T09:31:52Z,1
영상을 클릭하게 만드는 것이 뜰님의 마법?,@sovewldory,2024-01-28T09:31:32Z,0
투바투 학원전생과 비슷하당,@user-el4bj8ek8r,2024-01-28T09:30:09Z,0
"공식 마법소녀 너무 좋다...<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@user-xh3yz8gj4h,2024-01-28T09:29:54Z,0
교수님이 마법소녀인 줄 알았는데..,@Mr_bu16,2024-01-28T09:29:03Z,0
우왕 오늘도열심히 영상올려주셔서 감사해요 화이팅!!!,@user-wl3gm2uo1f,2024-01-28T09:27:45Z,0
와 이거 마법 원소녀 2 기대합니다 …….,@yaw_sprout,2024-01-28T09:26:32Z,0
"그냥 시청자인 내가 꿈뜰이로 더뷔?!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a>",@user-si4jd9pq1f,2024-01-28T09:25:58Z,1
와❤❤❤❤❤❤❤❤,@user-mm2cq3my5l,2024-01-28T09:25:46Z,0
"세계관 좋고..컨셉 좋고 근데 단편인줄 알아서 서운했는데 시리즈 인거죠..????????마법소녀물?헐 아 드디어,, 감사합니다 복받으세요",@DREAMGROUND0111,2024-01-28T09:25:42Z,0
오늘도 늦어서 죄삼다...,@user-cp4oq1ib9z,2024-01-28T09:24:37Z,0
"이거 알람으로 해놔야겠어요ㅋㅋ <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=692"">11:32</a>",@boomy_dity06,2024-01-28T09:24:17Z,2
언.....데드?<br>오랜만에 수이웃 땡긴당,@Acloud-225,2024-01-28T09:24:11Z,1
ㅋㅋ꿀잼,@user-fm5ld7fc4j,2024-01-28T09:21:58Z,0
오늘 덕개님 컨셉 너무 귀엽네욬ㅋㅋㅋ 오늘 영상 너무 웃겨요ㅋㅋㅋㅋ,@stay_love09150,2024-01-28T09:20:57Z,3
1시간 전 너무 잼있당,@user-hi5oz5rq8d,2024-01-28T09:20:06Z,0
금블럭이 돼버렸잖어,@user-sc1xz5qs5v,2024-01-28T09:19:59Z,0
아 금블럭엔딩 ㅋㅋㅋㅋ,@user-sc1xz5qs5v,2024-01-28T09:19:47Z,0
라는 애니 추천 해주실분(?),@Cooyang._.,2024-01-28T09:19:36Z,1
교수님 저도 대학원으로 데려가 책임져주세요,@uverywell,2024-01-28T09:19:16Z,1
잠뜰님은 이미 마.법.소.녀이신거요,@Chery1215,2024-01-28T09:19:03Z,1
